filename,domain_tag,sha256,url
00028_feedipedia_2fd8d3372e51.jpg,feedipedia,2fd8d3372e51e95623003354821fa5f5a6f62283dab0faa895baef4695ebf1de,https://www.feedipedia.org/sites/default/files/images/phaseolus_vulg_seeds_butko.jpg
00029_sarabackmo_c0ec8069434c.jpg,sarabackmo,c0ec8069434cab33cb467ad011390d11f25b8939260998c1a23209f7b97f4839,https://sarabackmo.com/wp-content/uploads/2020/11/sarabackmo-kidney-beans-1070x728.jpg
00030_amazonaws_7d2a384ff290.jpg,amazonaws,7d2a384ff290d75d73ec8558f2aeb9e70a322c03012ae90f0a648ebcb54e2b24,https://newfs.s3.amazonaws.com/taxon-images-1000s1000/Fabaceae/phaseolus-vulgaris-le-bwalters.jpg
00031_com_e8f50b344d74.jpg,com,e8f50b344d747a645d049b45a717c5d6f844404906ffdd7b2e255ed42a9a08e3,https://nutsandsnacks.com.sg/wp-content/uploads/2023/11/kidney-beans-singapore-min-980x980.jpg
00032_foodtolive_6d931b64d7a6.jpg,foodtolive,6d931b64d7a670c09396243d21fcc3ab514757f51e088183b721b68c6b447a84,https://foodtolive.com/wp-content/uploads/2021/12/light-red-kidney-beans-main-mi-upd.jpg
00033_amazonaws_3b80c03509bb.jpg,amazonaws,3b80c03509bb8b35a9135d2b97c2fda8c967880b1b890c7dfd80b8c72a447605,https://newfs.s3.amazonaws.com/taxon-images-1000s1000/Fabaceae/phaseolus-vulgaris-fl-hschwartz-c.jpg
00034_foodstorageg_90851a08735d.jpg,foodstorageg,90851a08735d37ce10bdf05ef0ec1dc2ba7643cdb0e998c6e681e9a2359bbc59,https://www.foodstorageguys.com/image/cache/data/rdf/rdf-kidney-beans-2-1000x1000.jpg
00035_amazonaws_7690f1ded21e.jpg,amazonaws,7690f1ded21e396b4be5c64c81339fe62d39f4964c88bc051b39362cff20d7ad,https://newfs.s3.amazonaws.com/taxon-images-1000s1000/Fabaceae/phaseolus-vulgaris-st-kstarr3.jpg
00036_obsoninterna_5fe3ae4efa2f.jpg,obsoninterna,5fe3ae4efa2facde202c436535c154337d6a830fc346bc35134cda871cd6e8c0,https://obsoninternational.com/wp-content/uploads/2024/09/Red-Kidney-Beans-3.jpeg
00037_amazonaws_762c838dae92.jpg,amazonaws,762c838dae925dfce3c71065aad99b60fdef2e194ec3df727399c5ab98e130b3,https://newfs.s3.amazonaws.com/taxon-images-1000s1000/Fabaceae/phaseolus-vulgaris-ha-hschwartz-b.jpg
00038_tistatic_7d33f1e30c6d.jpg,tistatic,7d33f1e30c6dc8793898dd70d30ff12f2ac372d765c8665c737e8fb09b58ccdb,https://tiimg.tistatic.com/fp/1/008/173/commonly-cultivated-pure-and-dried-raw-red-kidney-beans-925.jpg
00039_co_46f412035e39.jpg,co,46f412035e39d6513e193047c85596964bab80d27e185df1142490bb2c1aa3ef,https://www.forestwholefoods.co.uk/wp-content/uploads/2017/04/Organic-Red-Kidney-Beans-1500px.jpg
00040_amazonaws_bd40825c1572.jpg,amazonaws,bd40825c1572e6eb65026d98740229033fdd18de84df0edae1234c0148d256a7,https://newfs.s3.amazonaws.com/taxon-images-1000s1000/Fabaceae/phaseolus-vulgaris-fr-sbauer.jpg
00041_apnikheti_6c4a29309ecc.jpg,apnikheti,6c4a29309ecc5ec3cc13c86dfece154d4e6529b613bf77970117cde4d76f3338,https://www.apnikheti.com/upload/crops/489idea99Red-kidney-beans-2.jpg
00042_madeinchina_4d24d67221f1.jpg,madeinchina,4d24d67221f180edf3fffa4779dc9ff956c69d56bc19ebebf6d381853c871144,https://image.made-in-china.com/2f0j00bznovmeBGDgw/Good-Price-Pure-Natural-Beans-Dried-Red-Kidney-Bean-for-Export.jpg
00043_cuisinenepal_b60ec15870c8.jpg,cuisinenepal,b60ec15870c8b50dfd6b598803c56607aa24029dfbaee2f10d966ffb7dca3286,https://cuisinenepal.com/wp-content/uploads/2017/02/rajma-Optimized-960x550.jpg
00044_github_ab15e31f0ccd.jpg,github,ab15e31f0ccd4a277ebdc1ce461ce239aef45194660a5903f8dc64db643424c5,https://food-aficionado.github.io/assets/images/821071cc-9981-40fe-acfc-243294393879.png
00045_healthline_498cc7815628.jpg,healthline,498cc781562876f5bc0b8359ac9629c199279f71ddbd6c7d30bc351d4920f72b,https://images-prod.healthline.com/hlcmsresource/images/AN_images/kidney-beans-1296x728-feature.jpg
00046_webstaurants_4fd376ed62c9.jpg,webstaurants,4fd376ed62c9cf78432ed6f4cfb343086e29e463850038a7be56429527f963f7,https://cdnimg.webstaurantstore.com/images/products/large/230812/1072201.jpg
00047_gardenia_ed45968d06a5.jpg,gardenia,ed45968d06a5923ce83e17c23811174084c003ab6331a2b596b93b79acfd656b,https://www.gardenia.net/wp-content/uploads/2023/05/phaseolus-vulgaris-kidney-beans-780x520.webp
00048_tistatic_7d33f1e30c6d.jpg,tistatic,7d33f1e30c6dc8793898dd70d30ff12f2ac372d765c8665c737e8fb09b58ccdb,https://tiimg.tistatic.com/fp/1/008/173/commonly-cultivated-pure-and-dried-raw-red-kidney-beans-925.jpg
00049_obsoninterna_5fe3ae4efa2f.jpg,obsoninterna,5fe3ae4efa2facde202c436535c154337d6a830fc346bc35134cda871cd6e8c0,https://obsoninternational.com/wp-content/uploads/2024/09/Red-Kidney-Beans-3.jpeg
00050_com_629a39bd9baa.jpg,com,629a39bd9baa1fec73aa19917866d01d7518c423441af2557011af44cac5cd4e,https://www.edenseeds.com.au/flux-content/eden/graphics/products/seeds/-popup/V_Bean_Dried_RedKidney.jpg
00051_feedipedia_2fd8d3372e51.jpg,feedipedia,2fd8d3372e51e95623003354821fa5f5a6f62283dab0faa895baef4695ebf1de,https://www.feedipedia.org/sites/default/files/images/phaseolus_vulg_seeds_butko.jpg
00052_co_46f412035e39.jpg,co,46f412035e39d6513e193047c85596964bab80d27e185df1142490bb2c1aa3ef,https://www.forestwholefoods.co.uk/wp-content/uploads/2017/04/Organic-Red-Kidney-Beans-1500px.jpg
00053_chaichada_aae99b669162.jpg,chaichada,aae99b669162ae475b8fc6e59a588395fda494c7d5c2c41fb965a15c47fa4cc3,https://chaichada.com/wp-content/uploads/red-kidney-bean-information-1024x1024.webp
